trip_id,route_id,stop_id,scheduled_seconds,observed_seconds,delay_seconds,timestamp
72202878,158-20776,3451,60180,85560,0,1771026360
72202878,158-20776,9574,60420,85800,0,1771026600
72202878,158-20776,9566,60480,85860,0,1771026660
72202878,158-20776,8425,60540,85860,0,1771026660
72202878,158-20776,8439,60540,85920,0,1771026720
72202878,158-20776,8477,60600,85920,0,1771026720
72202878,158-20776,8890,60600,85980,0,1771026780
72202878,158-20776,8891,60660,85980,0,1771026780
72202878,158-20776,8892,60720,86040,0,1771026840
72202878,158-20776,8523,60720,86100,0,1771026900
72202878,158-20776,6135,60780,86160,0,1771026960
72202878,158-20776,8367,60840,86220,0,1771027020
72202878,158-20776,8524,60900,86220,0,1771027020
72202878,158-20776,8349,60900,86280,0,1771027080
72202878,158-20776,8351,60960,86280,0,1771027080
72202878,158-20776,2150,61020,0,0,1771027200
72202880,169-20776,2151,62340,86399,0,-1
72202880,169-20776,3533,61380,86340,0,1771027140
72202880,169-20776,3534,61380,0,0,1771027200
72202880,169-20776,8902,61440,60,0,1771027260
72202880,169-20776,8903,61500,60,0,1771027260
72202880,169-20776,8904,61500,120,0,1771027320
72202880,169-20776,8905,61620,,0,
72202924,306-20776,3744,60000,86399,0,-1
72202924,306-20776,3745,60300,85860,0,1771026660
72202924,306-20776,3746,60480,85980,0,1771026780
72202924,306-20776,3747,60660,86220,0,1771027020
72202924,306-20776,3748,60780,0,0,1771027200
72202924,306-20776,8368,60960,180,0,1771027380
72202924,306-20776,3751,61140,,0,
72202926,306-20776,3751,58740,84060,0,1771024860
72202926,306-20776,3368,59160,84480,0,1771025280
72202926,306-20776,3371,59280,84540,0,1771025340
72202926,306-20776,3755,59400,84660,0,1771025460
72202926,306-20776,3756,59460,84780,0,1771025580
72202926,306-20776,2488,59760,84900,0,1771025700
72202926,306-20776,2487,60000,85200,0,1771026000
72202926,306-20776,2486,60480,85680,0,1771026480
72202926,306-20776,3531,60660,85860,0,1771026660
72202926,306-20776,9453,60780,85920,0,1771026720
72202926,306-20776,3870,60960,86160,0,1771026960
72202927,306-20776,3744,58800,86399,0,-1
72202927,306-20776,3745,59100,86399,0,-1
72202927,306-20776,3746,59280,86399,0,-1
72202927,306-20776,3747,59460,86399,0,-1
72202927,306-20776,3748,59580,86399,0,-1
72202927,306-20776,8368,59760,86399,0,-1
72202927,306-20776,3751,59940,86399,0,-1
72202927,306-20776,3368,60360,86399,0,-1
72202927,306-20776,3371,60480,86399,0,-1
72202927,306-20776,3755,60600,86399,0,-1
72202927,306-20776,3756,60660,86399,0,-1
72202927,306-20776,2488,60960,86100,0,1771026900
72202927,306-20776,2487,61200,0,0,1771027200
72202927,306-20776,2486,61680,,0,
72202928,306-20776,3744,61200,86399,0,-1
72202928,306-20776,3745,61500,,0,
72202947,306-20776,3764,59100,84300,0,1771025100
72202947,306-20776,3765,59220,84780,0,1771025580
72202947,306-20776,3766,59400,84900,0,1771025700
72202947,306-20776,3767,59520,85080,0,1771025880
72202947,306-20776,3744,59760,85380,0,1771026180
72202948,306-20776,6119,58980,84120,0,1771024920
72202948,306-20776,5762,59160,84360,0,1771025160
72202948,306-20776,5763,59340,84540,0,1771025340
72202948,306-20776,3372,59460,84660,0,1771025460
72202948,306-20776,3370,59580,84780,0,1771025580
72202948,306-20776,3761,59940,85140,0,1771025940
72202948,306-20776,6982,60120,85320,0,1771026120
72202948,306-20776,3764,60300,85500,0,1771026300
72202948,306-20776,3765,60420,85620,0,1771026420
72202948,306-20776,3766,60600,85740,0,1771026540
72202948,306-20776,3767,60720,85920,0,1771026720
72202948,306-20776,3744,60960,86160,0,1771026960
72202949,306-20776,3870,58920,86399,0,-1
72202949,306-20776,9935,59100,84240,0,1771025040
72202949,306-20776,2469,59220,84360,0,1771025160
72202949,306-20776,2498,59400,84540,0,1771025340
72202949,306-20776,2489,59880,85080,0,1771025880
72202949,306-20776,6119,60180,85320,0,1771026120
72202949,306-20776,5762,60360,85560,0,1771026360
72202949,306-20776,5763,60540,85740,0,1771026540
72202949,306-20776,3372,60660,85860,0,1771026660
72202949,306-20776,3370,60780,85980,0,1771026780
72202949,306-20776,3761,61140,86340,0,1771027140
72202949,306-20776,6982,61320,120,0,1771027320
72202949,306-20776,3764,61500,,0,
72202950,306-20776,3870,60120,86399,0,-1
72202950,306-20776,9935,60300,85620,0,1771026420
72202950,306-20776,2469,60420,85740,0,1771026540
72202950,306-20776,2498,60600,85920,0,1771026720
72202950,306-20776,2489,61080,60,0,1771027260
72202950,306-20776,6119,61380,,0,
72202960,302-20776,3502,58980,84060,0,1771024860
72202960,302-20776,3504,59040,84180,0,1771024980
72202960,302-20776,2474,59280,84360,0,1771025160
72202960,302-20776,2904,59340,84480,0,1771025280
72202961,302-20776,2904,59820,86399,0,-1
72202961,302-20776,3501,59940,85080,0,1771025880
72202961,302-20776,3505,60300,85380,0,1771026180
72202961,302-20776,3602,60360,85440,0,1771026240
72202961,302-20776,3507,60720,85860,0,1771026660
72202961,302-20776,9931,60840,85920,0,1771026720
72202961,302-20776,3868,61020,86100,0,1771026900
72202961,302-20776,2418,61200,86340,0,1771027140
72202961,302-20776,2656,61380,120,0,1771027320
72202961,302-20776,9933,61620,,0,
72202978,302-20776,7633,58800,84000,0,1771024800
72202978,302-20776,9922,58980,84180,0,1771024980
72202978,302-20776,9500,59100,84300,0,1771025100
72202978,302-20776,2431,59160,84420,0,1771025220
72202978,302-20776,9934,59340,84540,0,1771025340
72202978,302-20776,2657,59580,84780,0,1771025580
72202978,302-20776,3896,59760,85020,0,1771025820
72202978,302-20776,3897,59940,85140,0,1771025940
72202978,302-20776,9932,60120,85380,0,1771026180
72202978,302-20776,3506,60180,85440,0,1771026240
72202978,302-20776,3502,60480,85680,0,1771026480
72202978,302-20776,3504,60540,85800,0,1771026600
72202978,302-20776,2474,60780,85980,0,1771026780
72202978,302-20776,2904,60840,86100,0,1771026900
72202979,302-20776,2904,61080,86399,0,-1
72202979,302-20776,3501,61200,60,0,1771027260
72202979,302-20776,3505,61560,,0,
72203000,302-20776,3501,58740,84120,0,1771024920
72203000,302-20776,3505,59100,84420,0,1771025220
72203000,302-20776,3602,59160,84480,0,1771025280
72203000,302-20776,3507,59520,84900,0,1771025700
72203000,302-20776,9931,59640,84960,0,1771025760
72203000,302-20776,3868,59820,85140,0,1771025940
72203000,302-20776,2418,60000,85380,0,1771026180
72203000,302-20776,2656,60180,85560,0,1771026360
72203000,302-20776,9933,60420,85740,0,1771026540
72203000,302-20776,2432,60540,85920,0,1771026720
72203000,302-20776,3393,60600,85980,0,1771026780
72203000,302-20776,3552,60720,86040,0,1771026840
72203000,302-20776,2019,60900,86220,0,1771027020
72203000,302-20776,9937,60960,86340,0,1771027140
72203000,302-20776,3874,61080,0,0,1771027200
72203000,302-20776,3509,61260,180,0,1771027380
72203000,302-20776,9943,61440,,0,
72203013,302-20776,3886,58860,84060,0,1771024860
72203013,302-20776,5057,58980,84120,0,1771024920
72203013,302-20776,3804,59100,84240,0,1771025040
72203013,302-20776,3889,59160,84300,0,1771025100
72203013,302-20776,9944,59340,84420,0,1771025220
72203013,302-20776,3890,59340,84480,0,1771025280
72203013,302-20776,9942,59460,84540,0,1771025340
72203013,302-20776,3508,59640,84720,0,1771025520
72203013,302-20776,3891,59880,85020,0,1771025820
72203013,302-20776,9939,60000,85140,0,1771025940
72203013,302-20776,7633,60120,85200,0,1771026000
72203013,302-20776,9922,60300,85380,0,1771026180
72203013,302-20776,9500,60420,85500,0,1771026300
72203013,302-20776,2431,60480,85620,0,1771026420
72203013,302-20776,9934,60660,85740,0,1771026540
72203013,302-20776,2657,60900,85980,0,1771026780
72203013,302-20776,3896,61080,86220,0,1771027020
72203013,302-20776,3897,61260,86340,0,1771027140
72203013,302-20776,9932,61440,180,0,1771027380
72203013,302-20776,3506,61500,240,0,1771027440
72203013,302-20776,3502,61800,,0,
72203030,302-20776,2019,58620,84060,0,1771024860
72203030,302-20776,9937,58680,84180,0,1771024980
72203030,302-20776,3874,58800,84240,0,1771025040
72203030,302-20776,3509,58980,84420,0,1771025220
72203030,302-20776,9943,59160,84600,0,1771025400
72203030,302-20776,3875,59220,84720,0,1771025520
72203030,302-20776,9941,59280,84780,0,1771025580
72203030,302-20776,3876,59460,84960,0,1771025760
72203030,302-20776,3613,59580,85020,0,1771025820
72203030,302-20776,9820,59700,85080,0,1771025880
72203030,302-20776,8832,59760,85200,0,1771026000
72203030,302-20776,9821,59820,85320,0,1771026120
72203030,302-20776,2653,59940,85440,0,1771026240
72203030,302-20776,2234,60120,85560,0,1771026360
72203030,302-20776,4583,60300,85740,0,1771026540
72203030,302-20776,3882,60420,85920,0,1771026720
72203031,302-20776,3882,60540,86399,0,-1
72203031,302-20776,3883,60720,86220,0,1771027020
72203031,302-20776,3884,60900,0,0,1771027200
72203031,302-20776,9802,61080,86280,0,1771027080
72203031,302-20776,3886,61200,0,0,1771027200
72203031,302-20776,5057,61320,120,0,1771027320
72203031,302-20776,3804,61440,,0,
72203038,302-20776,9931,58740,84060,0,1771024860
72203038,302-20776,3868,58920,84240,0,1771025040
72203038,302-20776,2418,59100,84480,0,1771025280
72203038,302-20776,2656,59280,84660,0,1771025460
72203038,302-20776,9933,59520,84840,0,1771025640
72203038,302-20776,2432,59640,85020,0,1771025820
72203038,302-20776,3393,59700,85080,0,1771025880
72203038,302-20776,3552,59820,85140,0,1771025940
72203038,302-20776,2019,60000,85320,0,1771026120
72203038,302-20776,9937,60060,85440,0,1771026240
72203038,302-20776,3874,60180,85500,0,1771026300
72203038,302-20776,3509,60360,85680,0,1771026480
72203038,302-20776,9943,60540,85860,0,1771026660
72203038,302-20776,3875,60600,85980,0,1771026780
72203038,302-20776,9941,60660,86040,0,1771026840
72203038,302-20776,3876,60840,86220,0,1771027020
72203038,302-20776,3613,60960,86280,0,1771027080
72203038,302-20776,9820,61080,0,0,1771027200
72203038,302-20776,8832,61140,120,0,1771027320
72203038,302-20776,9821,61200,180,0,1771027380
72203038,302-20776,2653,61320,,0,
72203042,302-20776,3882,59760,86399,0,-1
72203042,302-20776,3883,59940,85140,0,1771025940
72203042,302-20776,3884,60120,85320,0,1771026120
72203042,302-20776,9802,60300,85500,0,1771026300
72203042,302-20776,3886,60420,85620,0,1771026420
72203042,302-20776,5057,60540,85740,0,1771026540
72203042,302-20776,3804,60660,85860,0,1771026660
72203042,302-20776,3889,60720,85920,0,1771026720
72203042,302-20776,9944,60900,86040,0,1771026840
72203042,302-20776,3890,60900,86100,0,1771026900
72203042,302-20776,9942,61020,86160,0,1771026960
72203042,302-20776,3508,61200,86340,0,1771027140
72203042,302-20776,3891,61440,240,0,1771027440
72203042,302-20776,9939,61560,,0,
72203045,302-20776,2234,58980,84180,0,1771024980
72203045,302-20776,4583,59160,84300,0,1771025100
72203045,302-20776,3882,59280,84480,0,1771025280
72203253,56-20776,5192,58800,84000,0,1771024800
72203253,56-20776,6951,58860,84000,0,1771024800
72203253,56-20776,5762,58920,84120,0,1771024920
72203290,114-20776,4305,58860,84000,0,1771024800
72203290,114-20776,4304,58920,84060,0,1771024860
72203290,114-20776,4095,58980,84060,0,1771024860
72203290,114-20776,4094,59040,84120,0,1771024920
72203290,114-20776,4093,59040,84180,0,1771024980
72203290,114-20776,4303,59100,84180,0,1771024980
72203290,114-20776,4593,59160,84240,0,1771025040
72203291,86-20776,2373,59520,84600,0,1771025400
72203291,86-20776,4097,59580,84660,0,1771025460
72203291,86-20776,4098,59640,84660,0,1771025460
72203291,86-20776,1998,59640,84660,0,1771025460
72203291,86-20776,7448,59640,84720,0,1771025520
72203291,86-20776,7450,59700,84720,0,1771025520
72203291,86-20776,7867,59700,84780,0,1771025580
72203291,86-20776,4933,59760,84840,0,1771025640
72203291,86-20776,4906,59820,84840,0,1771025640
72203291,86-20776,4905,59820,84900,0,1771025700
72203291,86-20776,4893,59880,84900,0,1771025700
72203291,86-20776,4892,59880,84960,0,1771025760
72203291,86-20776,4848,59940,85020,0,1771025820
72203291,86-20776,3809,60000,85020,0,1771025820
72203291,86-20776,3810,60000,85080,0,1771025880
72203291,86-20776,3811,60060,85080,0,1771025880
72203291,86-20776,3812,60120,85140,0,1771025940
72203291,86-20776,7632,60180,85200,0,1771026000
72203291,86-20776,7628,60240,85260,0,1771026060
72203291,86-20776,5751,60300,85320,0,1771026120
72203291,86-20776,7451,60360,85440,0,1771026240
72203291,86-20776,7599,60420,85440,0,1771026240
72203291,86-20776,4731,60480,85500,0,1771026300
72203291,86-20776,4736,60480,85560,0,1771026360
72203291,86-20776,4085,60600,85620,0,1771026420
72203291,86-20776,3496,60600,85680,0,1771026480
72203292,86-20776,3800,60780,85800,0,1771026600
72203292,86-20776,3801,60780,85860,0,1771026660
72203292,86-20776,3802,60840,85920,0,1771026720
72203292,86-20776,9377,60900,85980,0,1771026780
72203292,86-20776,9378,60960,86040,0,1771026840
72203292,86-20776,9381,61020,86040,0,1771026840
72203292,86-20776,9382,61020,86100,0,1771026900
72203292,86-20776,8335,61080,86100,0,1771026900
72203292,86-20776,8336,61080,86160,0,1771026960
72203292,86-20776,8337,61140,86220,0,1771027020
72203292,86-20776,8596,61200,86220,0,1771027020
72203292,86-20776,4946,61200,86280,0,1771027080
72203292,86-20776,4945,61260,86280,0,1771027080
72203292,86-20776,6989,61320,86340,0,1771027140
72203292,86-20776,4156,61380,0,0,1771027200
72203292,86-20776,6921,61380,60,0,1771027260
72203292,86-20776,4348,61440,120,0,1771027320
72203292,86-20776,4783,61500,120,0,1771027320
72203292,86-20776,4837,61560,180,0,1771027380
72203292,86-20776,4840,61560,,0,
72203318,86-20776,3496,58860,86399,0,-1
72203318,86-20776,8458,58920,84120,0,1771024920
72203318,86-20776,3800,58980,84120,0,1771024920
72203318,86-20776,3801,58980,84180,0,1771024980
72203318,86-20776,3802,59040,84240,0,1771025040
72203318,86-20776,9377,59100,84300,0,1771025100
72203318,86-20776,9378,59160,84360,0,1771025160
72203318,86-20776,9381,59220,84360,0,1771025160
72203318,86-20776,9382,59220,84420,0,1771025220
72203318,86-20776,8335,59280,84420,0,1771025220
72203318,86-20776,8336,59280,84480,0,1771025280
72203318,86-20776,8337,59340,84540,0,1771025340
72203318,86-20776,8596,59400,84540,0,1771025340
72203318,86-20776,4946,59400,84600,0,1771025400
72203318,86-20776,4945,59460,84600,0,1771025400
72203318,86-20776,6989,59520,84660,0,1771025460
72203318,86-20776,4156,59580,84720,0,1771025520
72203318,86-20776,6921,59580,84780,0,1771025580
72203318,86-20776,4348,59640,84840,0,1771025640
72203318,86-20776,4783,59700,84840,0,1771025640
72203318,86-20776,4837,59760,84900,0,1771025700
72203318,86-20776,4840,59760,84960,0,1771025760
72203318,86-20776,3813,59820,84960,0,1771025760
72203318,86-20776,3814,59820,85020,0,1771025820
72203318,86-20776,3815,59880,85080,0,1771025880
72203318,86-20776,4593,60000,85200,0,1771026000
72203319,114-20776,3496,60120,86399,0,-1
72203319,114-20776,9714,60240,85380,0,1771026180
72203319,114-20776,9715,60240,85440,0,1771026240
72203319,114-20776,9716,60300,85440,0,1771026240
72203319,114-20776,9717,60360,85500,0,1771026300
72203319,114-20776,9718,60360,85560,0,1771026360
72203319,114-20776,9719,60420,85620,0,1771026420
72203319,114-20776,9720,60480,85620,0,1771026420
72203319,114-20776,9721,60540,85680,0,1771026480
72203319,114-20776,9722,60540,85740,0,1771026540
72203319,114-20776,9723,60600,85800,0,1771026600
72203319,114-20776,9724,60660,85860,0,1771026660
72203319,114-20776,9725,60720,85920,0,1771026720
72203319,114-20776,9726,60780,85920,0,1771026720
72203319,114-20776,9727,60840,85980,0,1771026780
72203319,114-20776,8362,60900,86040,0,1771026840
72203319,114-20776,8452,60960,86100,0,1771026900
72203319,114-20776,8453,60960,86160,0,1771026960
72203319,114-20776,8448,61020,86220,0,1771027020
72203319,114-20776,8080,61080,86220,0,1771027020
72203319,114-20776,8454,61140,86280,0,1771027080
72203319,114-20776,8446,61320,60,0,1771027260
72203319,114-20776,5166,61380,120,0,1771027320
72203319,114-20776,4590,61380,180,0,1771027380
72203319,114-20776,5167,61440,180,0,1771027380
72203319,114-20776,6201,61500,,0,
72203347,114-20776,9719,58620,84000,0,1771024800
72203347,114-20776,9720,58680,84000,0,1771024800
72203347,114-20776,9721,58740,84060,0,1771024860
72203347,114-20776,9722,58740,84120,0,1771024920
72203347,114-20776,9723,58800,84180,0,1771024980
72203347,114-20776,9724,58860,84240,0,1771025040
72203347,114-20776,9725,58920,84300,0,1771025100
72203347,114-20776,9726,58980,84300,0,1771025100
72203347,114-20776,9727,59040,84360,0,1771025160
72203347,114-20776,8362,59100,84420,0,1771025220
72203347,114-20776,8452,59160,84480,0,1771025280
72203347,114-20776,8453,59160,84540,0,1771025340
72203347,114-20776,8448,59220,84600,0,1771025400
72203347,114-20776,8080,59280,84600,0,1771025400
72203347,114-20776,8454,59340,84660,0,1771025460
72203347,114-20776,8446,59520,84840,0,1771025640
72203347,114-20776,5166,59580,84900,0,1771025700
72203347,114-20776,4590,59580,84960,0,1771025760
72203347,114-20776,5167,59640,84960,0,1771025760
72203347,114-20776,6201,59700,85080,0,1771025880
72203347,114-20776,4458,59760,85140,0,1771025940
72203347,114-20776,8444,59820,85140,0,1771025940
72203347,114-20776,8445,59880,85200,0,1771026000
72203347,114-20776,9585,60060,85380,0,1771026180
72203347,114-20776,9586,60120,85440,0,1771026240
72203347,114-20776,9587,60120,85500,0,1771026300
72203347,114-20776,9588,60180,85560,0,1771026360
72203347,114-20776,9589,60240,85560,0,1771026360
72203347,114-20776,9590,60300,85620,0,1771026420
72203347,114-20776,9389,60300,85680,0,1771026480
72203347,114-20776,9383,60360,85740,0,1771026540
72203347,114-20776,4316,60420,85800,0,1771026600
72203347,114-20776,4315,60480,85800,0,1771026600
72203347,114-20776,4314,60540,85860,0,1771026660
72203347,114-20776,4313,60600,85920,0,1771026720
72203347,114-20776,4312,60600,85980,0,1771026780
72203347,114-20776,4306,60660,85980,0,1771026780
72203347,114-20776,4305,60660,86040,0,1771026840
72203347,114-20776,4304,60720,86100,0,1771026900
72203347,114-20776,4095,60780,86100,0,1771026900
72203347,114-20776,4094,60840,86160,0,1771026960
72203347,114-20776,4093,60840,86220,0,1771027020
72203347,114-20776,4303,60900,86280,0,1771027080
72203347,114-20776,4593,60960,86340,0,1771027140
72203348,86-20776,4593,61260,86399,0,-1
72203348,86-20776,2373,61320,,0,
72203375,32-20776,7532,58860,84060,0,1771024860
72203375,32-20776,7533,58920,84120,0,1771024920
72203375,32-20776,7534,58980,84180,0,1771024980
72203375,32-20776,6009,59040,84300,0,1771025100
72203375,32-20776,7531,59100,84360,0,1771025160
72203375,32-20776,6879,59160,84360,0,1771025160
72203375,32-20776,6680,59340,84600,0,1771025400
72203375,32-20776,7539,59340,84600,0,1771025400
72203375,32-20776,7335,59400,84600,0,1771025400
72203375,32-20776,9266,59460,84660,0,1771025460
72203375,32-20776,2417,59460,84720,0,1771025520
72203375,32-20776,9073,59520,84780,0,1771025580
72203375,32-20776,9074,59580,84780,0,1771025580
72203375,32-20776,2280,59700,84900,0,1771025700
72203375,32-20776,2281,59700,84960,0,1771025760
72203375,32-20776,2282,59820,85020,0,1771025820
72203375,32-20776,7724,60000,85200,0,1771026000
72203375,32-20776,8255,60000,85260,0,1771026060
72203375,32-20776,6011,60060,85320,0,1771026120
72203375,32-20776,6012,60120,85380,0,1771026180
72203375,32-20776,7341,60180,85380,0,1771026180
72203375,32-20776,7342,60240,85440,0,1771026240
72203375,32-20776,7343,60240,85500,0,1771026300
72203375,32-20776,6013,60300,85560,0,1771026360
72203375,32-20776,7388,60420,85620,0,1771026420
72203375,32-20776,7389,60480,85680,0,1771026480
72203375,32-20776,6014,60480,85740,0,1771026540
72203375,32-20776,6015,60540,85740,0,1771026540
72203375,32-20776,6016,60600,85860,0,1771026660
72203375,32-20776,7512,60660,85920,0,1771026720
72203375,32-20776,7513,60720,85920,0,1771026720
72203375,32-20776,7514,60720,85980,0,1771026780
72203375,32-20776,6017,60780,86040,0,1771026840
72203375,32-20776,5724,60840,86100,0,1771026900
72203375,32-20776,7523,60900,86100,0,1771026900
72203375,32-20776,7517,60900,86160,0,1771026960
72203375,32-20776,7566,61020,86220,0,1771027020
72203375,32-20776,6749,61080,86280,0,1771027080
72203375,32-20776,7567,61080,86340,0,1771027140
72203375,32-20776,7568,61140,0,0,1771027200
72203375,32-20776,7392,61200,0,0,1771027200
72203375,32-20776,7393,61200,60,0,1771027260
72203375,32-20776,6777,61260,120,0,1771027320
72203375,32-20776,7570,61320,180,0,1771027380
72203389,3-20776,5184,58740,84000,0,1771024800
72203389,3-20776,7308,58800,84120,0,1771024920
72203389,3-20776,5186,58920,84240,0,1771025040
72203389,3-20776,8735,58980,84300,0,1771025100
72203389,3-20776,8736,59040,84300,0,1771025100
72203389,3-20776,8737,59040,84360,0,1771025160
72203389,3-20776,5187,59100,84420,0,1771025220
72203389,3-20776,8723,59160,84420,0,1771025220
72203389,3-20776,8724,59160,84420,0,1771025220
72203389,3-20776,8725,59160,84480,0,1771025280
72203389,3-20776,8726,59220,84540,0,1771025340
72203389,3-20776,8727,59280,84600,0,1771025400
72203389,3-20776,8728,59340,84600,0,1771025400
72203389,3-20776,8729,59340,84660,0,1771025460
72203389,3-20776,8730,59400,84720,0,1771025520
72203389,3-20776,8415,59460,84720,0,1771025520
72203389,3-20776,5189,59520,84780,0,1771025580
72203389,3-20776,8717,59520,84840,0,1771025640
72203389,3-20776,8718,59640,84900,0,1771025700
72203389,3-20776,5412,59700,85020,0,1771025820
72203389,3-20776,5190,59760,85020,0,1771025820
72203389,3-20776,8708,59820,85080,0,1771025880
72203389,3-20776,8709,59880,85140,0,1771025940
72203389,3-20776,5191,59940,85200,0,1771026000
72203389,3-20776,8710,60000,85260,0,1771026060
72203389,3-20776,8711,60000,85320,0,1771026120
72203389,3-20776,5192,60060,85320,0,1771026120
72203389,3-20776,6950,60120,85380,0,1771026180
72203389,3-20776,3756,60180,85500,0,1771026300
72203390,3-20776,3756,60720,86399,0,-1
72203390,3-20776,6952,60840,86100,0,1771026900
72203390,3-20776,5211,60840,86160,0,1771026960
72203390,3-20776,8703,60900,86220,0,1771027020
72203390,3-20776,8704,60960,86280,0,1771027080
72203390,3-20776,5212,61020,86340,0,1771027140
72203390,3-20776,8705,61080,86340,0,1771027140
72203390,3-20776,8706,61140,0,0,1771027200
72203390,3-20776,8712,61200,60,0,1771027260
72203390,3-20776,8714,61260,180,0,1771027380
72203390,3-20776,5214,61320,240,0,1771027440
72203390,3-20776,8715,61380,240,0,1771027440
72203390,3-20776,8716,61380,,0,
72203401,3-20776,5161,58860,84060,0,1771024860
72203401,3-20776,5162,58920,84060,0,1771024860
72203401,3-20776,5163,58980,84120,0,1771024920
72203401,3-20776,8622,59040,84240,0,1771025040
72203401,3-20776,6331,59100,84300,0,1771025100
72203401,3-20776,5167,59220,84360,0,1771025160
72203401,3-20776,4589,59280,84480,0,1771025280
72203401,3-20776,9008,59340,84480,0,1771025280
72203401,3-20776,7532,59400,84600,0,1771025400
72203401,3-20776,7533,59460,84600,0,1771025400
72203401,3-20776,7534,59520,84660,0,1771025460
72203401,3-20776,8793,59580,84780,0,1771025580
72203401,3-20776,5170,59640,84780,0,1771025580
72203401,3-20776,8748,59700,84840,0,1771025640
72203401,3-20776,5171,59760,84900,0,1771025700
72203401,3-20776,8749,59820,84960,0,1771025760
72203401,3-20776,6650,59940,85080,0,1771025880
72203401,3-20776,5172,60000,85140,0,1771025940
72203401,3-20776,4586,60060,85200,0,1771026000
72203401,3-20776,6652,60060,85260,0,1771026060
72203401,3-20776,6653,60120,85320,0,1771026120
72203401,3-20776,8741,60240,85380,0,1771026180
72203401,3-20776,3398,60300,85440,0,1771026240
72203401,3-20776,8743,60360,85500,0,1771026300
72203401,3-20776,8744,60420,85560,0,1771026360
72203401,3-20776,5175,60480,85620,0,1771026420
72203401,3-20776,6654,60540,85680,0,1771026480
72203401,3-20776,5176,60540,85740,0,1771026540
72203401,3-20776,6655,60600,85800,0,1771026600
72203401,3-20776,5111,60660,85800,0,1771026600
72203401,3-20776,5087,60720,85860,0,1771026660
72203401,3-20776,5113,60780,85920,0,1771026720
72203401,3-20776,6669,60900,86100,0,1771026900
72203401,3-20776,6334,60960,86160,0,1771026960
72203401,3-20776,5178,61020,86220,0,1771027020
72203401,3-20776,9921,61260,60,0,1771027260
72203401,3-20776,5181,61500,240,0,1771027440
72203401,3-20776,5183,61560,,0,
72203414,3-20776,8708,59040,84000,0,1771024800
72203414,3-20776,8709,59100,84060,0,1771024860
72203414,3-20776,5191,59160,84060,0,1771024860
72203414,3-20776,8710,59220,84120,0,1771024920
72203414,3-20776,8711,59220,84180,0,1771024980
72203414,3-20776,5192,59280,84180,0,1771024980
72203414,3-20776,6950,59340,84240,0,1771025040
72203414,3-20776,3756,59400,84360,0,1771025160
72203415,3-20776,6952,60060,84960,0,1771025760
72203415,3-20776,5211,60060,85020,0,1771025820
72203415,3-20776,8703,60120,85080,0,1771025880
72203415,3-20776,8704,60180,85140,0,1771025940
72203415,3-20776,5212,60240,85200,0,1771026000
72203415,3-20776,8705,60300,85260,0,1771026060
72203415,3-20776,8706,60360,85260,0,1771026060
72203415,3-20776,8712,60420,85320,0,1771026120
72203415,3-20776,8714,60480,85440,0,1771026240
72203415,3-20776,5214,60540,85500,0,1771026300
72203415,3-20776,8715,60600,85500,0,1771026300
72203415,3-20776,8716,60600,85560,0,1771026360
72203415,3-20776,8412,60660,85620,0,1771026420
72203415,3-20776,8413,60720,85620,0,1771026420
72203415,3-20776,5215,60720,85680,0,1771026480
72203415,3-20776,8720,60780,85680,0,1771026480
72203415,3-20776,8721,60840,85740,0,1771026540
72203415,3-20776,8722,60900,85800,0,1771026600
72203415,3-20776,5216,60900,85860,0,1771026660
72203415,3-20776,8731,60960,85860,0,1771026660
72203415,3-20776,8732,60960,85920,0,1771026720
72203415,3-20776,8733,61020,85920,0,1771026720
72203415,3-20776,8734,61080,85980,0,1771026780
72203415,3-20776,5217,61140,86100,0,1771026900
72203415,3-20776,7733,61260,86220,0,1771027020
72203415,3-20776,7814,61380,86340,0,1771027140
72203415,3-20776,5218,61440,0,0,1771027200
72203415,3-20776,7846,61560,,0,
72203425,3-20776,5170,58860,84000,0,1771024800
72203425,3-20776,8748,58920,84060,0,1771024860
72203425,3-20776,5171,58980,84120,0,1771024920
72203425,3-20776,8749,59040,84180,0,1771024980
72203425,3-20776,6650,59160,84300,0,1771025100
72203425,3-20776,5172,59220,84360,0,1771025160
72203425,3-20776,4586,59280,84420,0,1771025220
72203425,3-20776,6652,59280,84480,0,1771025280
72203425,3-20776,6653,59340,84540,0,1771025340
72203425,3-20776,8741,59460,84600,0,1771025400
72203425,3-20776,3398,59520,84660,0,1771025460
72203425,3-20776,8743,59580,84720,0,1771025520
72203425,3-20776,8744,59640,84780,0,1771025580
72203425,3-20776,5175,59700,84840,0,1771025640
72203425,3-20776,6654,59760,84900,0,1771025700
72203425,3-20776,5176,59760,84960,0,1771025760
72203425,3-20776,6655,59820,85020,0,1771025820
72203425,3-20776,5111,59880,85020,0,1771025820
72203425,3-20776,5087,59940,85080,0,1771025880
72203425,3-20776,5113,60000,85140,0,1771025940
72203425,3-20776,6669,60120,85320,0,1771026120
72203425,3-20776,6334,60180,85380,0,1771026180
72203425,3-20776,5178,60240,85440,0,1771026240
72203425,3-20776,9921,60480,85680,0,1771026480
72203425,3-20776,5181,60720,85860,0,1771026660
72203425,3-20776,5183,60780,85920,0,1771026720
72203425,3-20776,7307,60840,85980,0,1771026780
72203425,3-20776,7305,60960,86100,0,1771026900
72203425,3-20776,7306,60960,86160,0,1771026960
